"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group1prop","group2prop"
"AURKAIP1",63.9790407949668,2.03111785808811,0.720293742162547,2.81984659757013,0.0048046612266685,0.0283533771362542,0.248945147679325,0.724253315156773
"CCNL2",27.8583429200967,1.4311617449216,0.602244027311247,2.37638179877202,0.017483361927348,0.0599043129887948,0.175105485232068,0.44962201016235
"MRPL20-AS1",4.60461979820628,1.03269250042515,0.541760646223451,1.90617850821008,0.0566270496264491,0.123238609751146,0.0274261603375527,0.0954269426199033
"MRPL20",70.0989143168639,2.29207865136459,0.704326654236331,3.25428355945124,0.00113678748184758,0.0139669520162267,0.255274261603376,0.745941256661296
"AL391244.2",1.9703406897583,-0.352568065200987,0.674348002712501,-0.52282807064426,0.601093903481606,0.664541582344759,0.00421940928270042,0.0121452472425332
"ANKRD65",15.0778088581672,1.98247775125761,0.63354581145968,3.12917821473716,0.00175295954773332,0.0172465460501469,0.040084388185654,0.303507249969017
"LINC01770",1.51771640755826,-1.79920257333665,0.950738670385761,-1.89242599399752,0.0584342453736423,NA,0,0.000247862188623126
"VWA1",36.4251415844785,2.9217283694974,0.701708576335861,4.16373472981319,3.13083839526269e-05,0.00293246312575633,0.069620253164557,0.605651257900607
"ATAD3C",17.7642686801033,2.21356962691146,0.621055829974619,3.5642039251156,0.000364962142886848,0.00880554513055184,0.069620253164557,0.32754988226546
"ATAD3B",5.90257707302746,0.617625665416743,0.485857649131697,1.27120704288702,0.203655001692212,0.280789104997008,0.0464135021097046,0.0866278349237824
"ATAD3A",5.27194509681151,1.00561122247112,0.505821759242914,1.98807426548091,0.0468034770483159,0.108546740849543,0.0337552742616034,0.0935679762052299
"TMEM240",4.25556256396735,1.56543623900973,0.58285512540288,2.68580676532212,0.0072354920775116,0.0353591881029593,0.0105485232067511,0.108935431899864
"SSU72",57.8860021411396,2.44664954586464,0.651655213642148,3.75451541650399,0.000173677155843759,0.00645927424684675,0.225738396624473,0.726112281571446
"AL645728.1",3.60837336860539,1.25527138745599,0.550189090775911,2.28152722127901,0.0225172678029591,0.0702152148732766,0.00632911392405063,0.0490767133473789
"FNDC10",3.97337955980804,1.52925556548813,0.615456638911823,2.48474948323245,0.0129642631305943,0.0496909483148356,0.00421940928270042,0.0979055645061346
"AL691432.4",1.62679258936736,-0.962978122847829,0.82394106161431,-1.16874636756312,0.242505834523012,0.321239683713925,0,0.00755979675300533
"AL691432.2",14.591423376125,2.52560775492527,0.615709907184521,4.10194431737213,4.0969287904646e-05,0.00337399745412272,0.0464135021097046,0.342049820299913
"MIB2",11.2002582989011,1.44889521065873,0.524602885822639,2.761889516461,0.0057467921510511,0.0310485847579191,0.0717299578059072,0.231627215268311
"MMP23B",1.70050067888048,-0.696829332715284,0.798669887030667,-0.872487299234467,0.382942593927593,0.461390135140213,0,0.0247862188623126
"CDK11B",8.87254785354631,0.914272467316273,0.56941224476421,1.60564244222543,0.108352494474605,0.178350817685877,0.080168776371308,0.184657330524229
"FO704657.1",1.77147858091445,-0.928587384687094,0.746888247305699,-1.24327486479651,0.21376656322116,0.291381398124505,0.00210970464135021,0.00718800347007064
"SLC35E2B",9.17276006845038,1.32066541917338,0.506453622888362,2.60767296251427,0.00911600026732926,0.0406583497593198,0.0632911392405063,0.180567604411947
"CDK11A",10.684427719024,0.80596882836966,0.538571871957929,1.49649261377063,0.134525331268539,0.206188023542756,0.10337552742616,0.189738505391003
"SLC35E2A",6.05576914175337,1.79812289048093,0.55740276642015,3.22589516738345,0.00125579344755715,0.0146894030899626,0.0210970464135021,0.152063452720288
"NADK",8.62645090652872,1.66498137401547,0.518581636804705,3.21064468127801,0.00132437580541585,0.0150834074426474,0.0506329113924051,0.173751394224811
"GNB1",67.3500068153998,2.15097290732376,0.679093156224443,3.16741950291847,0.0015379828217683,0.0161748038132271,0.267932489451477,0.737885735531045
"AL109917.1",1.77769373010518,-0.800664578939115,0.765957072166105,-1.04531260045012,0.295878515877809,0.375899055529687,0.00210970464135021,0.00929483207336721
"TMEM52",1.64728296569232,-0.861555055054132,0.809679182987628,-1.06406966259783,0.287297142805328,0.367469750268912,0,0.0224315280703929
"CFAP74",1.83471348216357,-0.828872620852605,0.773474325273561,-1.07162266899997,0.283889547181705,0.364081744567572,0.00421940928270042,0.0053290370553972
"GABRD",1.77712721814018,-0.765490907177091,0.75447899834685,-1.01459538152072,0.310298741808524,0.389513877334529,0.00210970464135021,0.020696492750031
"PRKCZ",7.20518205264937,1.37972300427068,0.546241427418722,2.52584834290324,0.0115419293922828,0.0466189427934151,0.0358649789029536,0.147230140042137
"AL590822.2",1.91453538118358,-0.781126628973971,0.700766021501921,-1.11467537666826,0.264989556442141,0.344582173892016,0.00421940928270042,0.00842731441318627
"PRKCZ-AS1",1.76187392407634,-0.600099230949279,0.729604851048268,-0.822498959658889,0.41079297852903,0.487825928408385,0.00210970464135021,0.00991448754492502
"FAAP20",38.5448579853004,2.49294330627875,0.689572045586033,3.61520354868812,0.000300111726213393,0.00804484423148789,0.137130801687764,0.604907671334738
"SKI",8.936807512988,1.69833255845752,0.524365712948803,3.23883220530733,0.00120020159427296,0.0143700615507679,0.0443037974683544,0.172636014376007
"AL590822.3",1.57931524900226,-1.27952045196756,0.865005618044319,-1.47920478812659,0.13908559025087,0.211230603613288,0,0.00272648407485438
"MORN1",4.22993850455128,1.16963287447228,0.540543025676372,2.16381086965046,0.0304788675850098,0.0853067539455517,0.0189873417721519,0.0812987978683852
"AL513477.2",2.15420832369167,-0.189153492486516,0.652311536492025,-0.289974164037842,0.771836002940233,0.813961850719755,0.00632911392405063,0.0144999380344528
"RER1",24.4695090270168,2.04540716037744,0.653073485355507,3.1319709132947,0.00173637076730478,0.0171697152652873,0.122362869198312,0.439707522617425
"PEX10",9.35222564397642,1.98500317250657,0.559497016138747,3.54783513629019,0.000388411260820581,0.0090821199585986,0.0358649789029536,0.218490519271285
"PLCH2",6.41124586890962,1.58910858319781,0.881632069410231,1.80246231771134,0.0714726982155694,0.14107374495944,0.0147679324894515,0.0387904325195191
"PANK4",6.258436237532,1.34146620974108,0.527553432803964,2.54280633264226,0.0109966161052087,0.0452275110955656,0.0337552742616034,0.120584954765151
"HES5",1.51920378008723,-1.80271942189994,0.934234132291852,-1.92962273544591,0.0536535996828003,NA,0,0.000743586565869377
"AL139246.5",3.41374542977985,1.26816111487537,0.639338754150326,1.98355114036649,0.0473059006248408,0.109405315365836,0.00421940928270042,0.0809270045854505
"TNFRSF14-AS1",3.7079284152855,1.25259263230434,0.559092592757897,2.24040283940365,0.0250647821204532,0.075276348988988,0.0105485232067511,0.0604783740240426
"TNFRSF14",15.4559754918275,1.75918550003799,0.619976632344931,2.83750291262469,0.00454679319602982,0.0276326388653681,0.0843881856540084,0.298797868385178
"AL139246.3",1.70853237348728,-0.619117311314318,0.795934603397873,-0.777849472395451,0.436657758622204,0.512723230309376,0,0.00904696988474408
"PRXL2B",7.34497540299053,1.50485915575614,0.566670919721602,2.65561387285492,0.00791642008900666,0.0372484141961188,0.0443037974683544,0.144627587061594
"MMEL1",1.61436100292328,-1.02840737781662,0.862246515225759,-1.19270691114055,0.23298417802231,0.311276268241188,0,0.00508117486677407
"TTC34",2.32048800881097,-0.0777272338623611,0.628345370199768,-0.123701450744595,0.901551662956806,0.921844079965423,0.00632911392405063,0.0156153178832569
"PRDM16-DT",2.29419661579278,-1.2008403219085,0.697921929295424,-1.720594054296,0.0853245131369339,0.154544997371018,0.0126582278481013,0.0136324203742719
"PRDM16",2.62261087011446,-1.17092028395865,0.711225431509342,-1.64634197834259,0.0996933714505372,0.169082307161176,0.0210970464135021,0.0442434006692279
"ARHGEF16",5.55446039333686,1.28964944451392,0.526779331740775,2.44817776022494,0.0143580798873915,0.052822377423148,0.0210970464135021,0.118230263973231
"AL512413.1",1.60868628330302,-1.21416420627513,0.891568921689662,-1.36182876807112,0.173251930396027,0.248588242018521,0,0.00161110422605032
"MEGF6",1.69284278442608,-1.88255512795742,0.846536692077613,-2.22383169634049,0.026159769979501,0.077294653260791,0.00843881856540084,0.00272648407485438
"AL513320.1",1.78808680826269,-0.542843750570389,0.800881976748021,-0.677807425227129,0.497893802502452,0.569983103496022,0,0.0063204858098897
"TPRG1L",16.3587639598852,2.06925665794655,0.584781241277765,3.53851408336074,0.000402385816048806,0.00923831573366666,0.0886075949367089,0.372660800594869
"WRAP73",7.75579887998791,0.972671635270625,0.518814268721034,1.87479738687301,0.0608206028305434,0.128799202316392,0.0675105485232067,0.152187383814599
"TP73",1.66847789919421,-2.13681658386456,0.895223853442318,-2.38690756021309,0.0169907628917816,0.0589023606787236,0.00632911392405063,0.000247862188623126
"SMIM1",10.4211258002084,2.94993803128753,0.678526416024245,4.34756549136641,1.37656973286084e-05,0.00183266786631508,0.00843881856540084,0.253191225678523
"LRRC47",11.1842298327138,1.60165846572756,0.554586726363606,2.88802163771488,0.00387673203160022,0.0253589582936144,0.0654008438818565,0.255669847564754
"AL365330.1",1.63625446706833,-0.980968766397605,0.813524789964594,-1.20582529075764,0.227884861730377,0.306043389817729,0,0.00495724377246251
"CEP104",17.3698879500987,1.72027409772619,0.597362965527948,2.87978029606474,0.00397952381190968,0.0257100680044611,0.0928270042194093,0.359524104597844
"DFFB",3.55408834848236,0.872333171283889,0.534356146153268,1.6324939416598,0.102575473699487,0.172072933504821,0.0189873417721519,0.0591151319866154
"C1orf174",7.63485409489072,1.22571625295696,0.54659219945385,2.2424693476813,0.0249310542226248,0.0750113704579354,0.0485232067510548,0.171520634527203
"LINC01134",1.80071167754038,-0.45714900066972,0.706575098305476,-0.646992799160436,0.517636603888887,0.58840224364667,0.00210970464135021,0.0122691783368447
"LINC01346",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"LINC01345",2.01388587821699,-2.63773247477042,0.891041976545475,-2.96027857744343,0.00307360975192912,0.0228212056113577,0.0147679324894515,0
"AL805961.1",1.52637095337443,-1.74274395458727,0.918657936084739,-1.89705426376082,0.0578207766656881,NA,0,0.000743586565869377
"AJAP1",1.98416835027756,-0.230647913738613,0.733492472970844,-0.314451643660944,0.753178037816201,0.798085966460376,0.00210970464135021,0.0126409716197794
"NPHP4",8.73245680267494,1.72820467401679,0.714084227290381,2.4201692293002,0.0155132856314683,0.0555802306386246,0.0506329113924051,0.167059115131987
"KCNAB2",4.9059372912098,0.927529371523509,0.566235350454049,1.63806334376642,0.101408480649483,0.171046512363156,0.0274261603375527,0.0852645928863552
"CHD5",14.7288499139352,1.61725025543085,0.768648270460654,2.10401859677851,0.0353768248321252,0.0919067460288412,0.0632911392405063,0.295699591027389
"RPL22",332.989914292379,2.66982456686307,0.762121685272261,3.50314735619851,0.000459795026019892,0.00970669022849694,0.624472573839662,0.929111414053786
"AL031847.1",1.70070537712069,-0.717491847864885,0.773559093212271,-0.927520410736091,0.353656399432925,0.432875282549775,0,0.00694014128144751
"RNF207",3.89329731565701,1.06799293067202,0.57434555971059,1.85949540762565,0.0629569495964606,0.131497638805267,0.0126582278481013,0.0804312802082042
"ICMT",15.8868278046488,1.95363519300968,0.593827475811031,3.28990367167074,0.00100221686338065,0.0133699021998696,0.0822784810126582,0.329532779774445
"GPR153",3.26447139729756,0.600554495209884,0.553675450357071,1.0846688160412,0.278068364085396,0.358332152499012,0.0210970464135021,0.041392985500062
"ACOT7",7.3282111893211,0.848683191134439,0.534183993142329,1.58874695241629,0.112117533985808,0.182339432478544,0.0611814345991561,0.152930970380468
"AL031848.2",2.20317958218104,-0.134463596061826,0.632844711017652,-0.212474867405623,0.831736583059058,0.86475285527899,0.00632911392405063,0.022679390259016
"HES2",1.64887649213983,-1.58840656602706,0.88858974092273,-1.787558974491,0.073847189376268,0.143737722108865,0.00210970464135021,0.000867517660180939
"ESPN",3.78339773603259,-2.02161630478638,0.838272152328819,-2.41164674165794,0.0158806599028615,0.0564783753397979,0.0485232067510548,0.0130127649027141
"TNFRSF25",2.75873250018667,-0.177442038621638,0.608725769842573,-0.291497497580113,0.770670857465105,0.813179915206904,0.0189873417721519,0.0288759449745941
"PLEKHG5",2.67761563734291,0.492646641555894,0.631118420738279,0.780593031937808,0.435041891347739,0.511166454521024,0.00632911392405063,0.0391622258024538
"NOL9",10.1173398509616,1.42877136075686,0.552081504374357,2.58797179299822,0.00965428859376373,0.0419699535885854,0.069620253164557,0.21254182674433
"TAS1R1",1.52651888340832,-1.73752133800448,0.915703021291522,-1.89747254033721,0.0577655996029039,NA,0,0.000867517660180939
"ZBTB48",8.94713451285743,1.35511855925656,0.578010247422356,2.34445421218695,0.0190549500321997,0.0631608522550088,0.0485232067510548,0.178956500185897
"KLHL21",8.88364235972529,1.83107085213477,0.576688549519272,3.1751468858904,0.00149760671629825,0.0160452179980331,0.0337552742616034,0.144875449250217
"PHF13",6.26124772654679,1.33379385681855,0.529583702632624,2.51857043596338,0.011783231321987,0.0471329252879479,0.029535864978903,0.128268682612467
"THAP3",7.6703042076864,1.90876197085909,0.566057700289547,3.37202721539294,0.000746170746649537,0.0117791669889185,0.0274261603375527,0.167926632792168
"DNAJC11",6.94105289530815,0.758872852285975,0.505200120186702,1.50212326158103,0.133065278395571,0.204439963445186,0.0590717299578059,0.133101995290618
"CAMTA1-DT",1.68772900081869,-0.779053538899741,0.780636783733745,-0.997971854687103,0.318293006759759,0.397663386584799,0,0.00619655471557814
"CAMTA1",32.6379321963617,1.79046510966771,0.640521167716395,2.79532543171232,0.0051847494490381,0.0295406681558298,0.187763713080169,0.572313793530797
"CAMTA1-IT1",1.52465040385845,-1.76022221982353,0.916632032656411,-1.92031497603503,0.0548181258295448,NA,0,0.000867517660180939
"VAMP3",15.7855239581757,1.87535505906044,0.602666808856823,3.11176097886946,0.00185975009274762,0.01762898185202,0.0928270042194093,0.382451357045483
"Z98884.2",1.59642172634754,-1.39412001266104,0.882042779422312,-1.58055827357275,0.113979072844167,0.184144641256093,0,0.00148717313173875
"PER3",17.8564068435307,2.2801954165171,0.633405803328746,3.59989662951296,0.000318343709057265,0.00825686070608889,0.0548523206751055,0.299913248233982
"UTS2",1.68042156320338,-0.882133391991761,0.831840896764403,-1.06045927222739,0.288935709216599,0.368970297815318,0.00210970464135021,0.00892303879043252
"TNFRSF9",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"PARK7",121.85972910756,2.54980605713605,0.726614233675691,3.509160623289,0.000449523339270196,0.00962213898705498,0.305907172995781,0.826496467963812
"AL034417.4",1.69411595095708,-0.918989767399058,0.768665005986374,-1.19556602712749,0.231865955578751,0.310052060432523,0.00210970464135021,0.00495724377246251
"AL034417.3",2.51302331116141,0.256628055753315,0.637487178937671,0.402561909058263,0.687270536133512,0.74106811742636,0.0105485232067511,0.021811872598835
"ERRFI1",188.81095774828,2.45093618218484,0.874390300099345,2.80302306865295,0.00506260480472464,0.0290777840055905,0.350210970464135,0.705167926632792
"AL034417.2",2.73143780219703,-0.182707212449925,0.576008997886268,-0.31719506660554,0.751095593075141,0.796282333703413,0.0189873417721519,0.0267691163712976
"LINC01714",1.83987588625661,-1.14308175922476,0.791626218943449,-1.4439665234312,0.148748392284073,0.222022221558663,0.00632911392405063,0.00495724377246251
"SLC45A1",5.24933579000167,1.27768426871614,0.572236747287032,2.23278961858641,0.0255628212082987,0.0763384949880652,0.0253164556962025,0.118106332878919
"RERE",31.7675061817356,1.79533665615282,0.615840926654212,2.91526038372711,0.00355391895490625,0.0243063208541715,0.177215189873418,0.507126037922915
"RERE-AS1",1.76440715916312,-1.26058713788474,0.819320611949538,-1.53857613185786,0.123907809194535,0.194536105069429,0.00210970464135021,0.00285041516916594
"ENO1",86.4169693583207,1.88397221612457,0.755927173717261,2.49226682361499,0.0126930643279628,0.0491173819895227,0.348101265822785,0.745197670095427
"ENO1-AS1",3.10072372565905,0.892198161588137,0.573330779403957,1.55616651615265,0.119668501304465,0.190083098072031,0.0105485232067511,0.0540339571198414
"CA6",1.87003314279419,-2.4646986594264,0.904269186489166,-2.72562495355572,0.00641798785356946,0.0330148978310144,0.0105485232067511,0
"SLC2A5",1.75371593677002,-1.93526654645156,0.832574203588231,-2.32443731514974,0.0201020675704734,0.0654034214271992,0.00843881856540084,0.00185896641467344
"GPR157",2.51961083762189,0.314595701737051,0.671539748059583,0.468469219649436,0.639449077677816,0.698728112585419,0.00843881856540084,0.043375883009047
"MIR34AHG",2.20771100164566,-0.126775372343048,0.653778064613317,-0.193911939241998,0.846244834977837,0.877130238927571,0.00421940928270042,0.0142520758458297
"LNCTAM34A",2.08707712625432,0.193159518557723,0.699844872433729,0.276003334690452,0.782545504971296,0.823446092402178,0,0.0125170405254678
"H6PD",6.5812835633526,1.43023758424447,0.490090965382108,2.91831044697868,0.00351933774094691,0.0242028419813686,0.0358649789029536,0.130995166687322
"SPSB1",4.49448757518205,0.290206015088295,0.597988945599542,0.485303310744876,0.627461207355049,0.688044492849051,0.0379746835443038,0.0737390011153798
"BX323043.1",1.52651888340832,-1.73752133800448,0.915703021291522,-1.89747254033721,0.0577655996029039,NA,0,0.000991448754492502
"LINC02606",1.61524039789576,-1.06302586943785,0.813440216550876,-1.30682728467159,0.191271376393817,0.26778154664731,0,0.00520510596108564
"SLC25A33",9.66749874531988,1.63157194059543,0.61433115438905,2.6558508858598,0.00791085859688923,0.037229851901012,0.0464135021097046,0.24501177345396
"TMEM201",5.38553128404224,1.1917509698022,0.501722050458466,2.3753210940464,0.0175336899795288,0.0600231788954382,0.029535864978903,0.0877432147725864
"PIK3CD",2.23393836453236,-0.156017284432792,0.653073685253836,-0.238896908504515,0.811185522821708,0.846966089198494,0.00632911392405063,0.0154913867889453
"PIK3CD-AS2",6.93201124361634,1.78537818451032,0.606182111575819,2.94528352192558,0.00322658846668821,0.0232961710234367,0.0274261603375527,0.166315528566117
"CLSTN1",42.2952043222416,2.54931919504288,0.655315406230737,3.8902170936376,0.000100154580305132,0.00512613398575065,0.141350210970464,0.630065683479985
"CTNNBIP1",11.173071443017,1.88913598556742,0.558271736058822,3.38390046199361,0.000714639061660767,0.0116267959601278,0.040084388185654,0.260007435865659
"LZIC",20.1919544354648,2.19869681607357,0.614514845034471,3.57793930258956,0.000346313845014257,0.00857666718104124,0.0928270042194093,0.428801586318007
"AL357140.2",1.58080354579989,-1.36243464496302,0.852140825104415,-1.59883742783487,0.109856730307951,0.179901058573172,0,0.00235469079191969
"NMNAT1",5.60348942869016,0.981859754303148,0.517278328812039,1.89812659764434,0.0576794071978895,0.124740833935543,0.040084388185654,0.115379848804065
"RBP7",3.48785910470968,0.413804882796677,0.592879392137457,0.69795794605851,0.485203494209885,0.558313692977721,0.0147679324894515,0.0318502912380716
"UBE4B",11.4383817922868,1.76100779252457,0.546212074919321,3.22403673112625,0.00126397185959516,0.0147625759990851,0.0569620253164557,0.223571694138059
"KIF1B",23.4942807386058,1.65383151480184,0.599166034928553,2.76022240646375,0.00577620234269783,0.0311312443171077,0.124472573839662,0.416904201264097
"AL139424.3",2.10745778915473,-0.988239311066072,0.676770473965346,-1.46022817052843,0.144227375567468,0.216972234753097,0.00843881856540084,0.00805552113025158
"AL139424.2",2.19756866395265,-0.30258799769612,0.639796846520689,-0.472943871701836,0.636253223926612,0.695896298484078,0.00843881856540084,0.0135084892799603
"PGD",12.2157595994489,1.56447883683444,0.580276667128552,2.6960912362307,0.007015844740183,0.0347104968514663,0.0738396624472574,0.265708266203991
"CENPS",12.0224792762501,1.50645160303921,0.611145538361571,2.46496375818741,0.013702711060666,0.0514342961455768,0.0843881856540084,0.260503160242905
"CORT",2.53404132299363,-0.889239707283589,0.566664734506509,-1.56925189293454,0.1165892569203,0.186828342405089,0.0274261603375527,0.0195811129012269
"DFFA",16.072068306928,1.78532555604532,0.615164439114347,2.90219239365601,0.00370560883039155,0.0248536932386658,0.109704641350211,0.342545544677159
"PEX14",4.95288999902738,1.34554190779596,0.51423415931254,2.61659378986951,0.00888119616885594,0.0400140278092899,0.0189873417721519,0.0962944602800843
"CASZ1",8.06826433743699,0.0216524773304953,0.687832275918783,0.0314792982076519,0.974887301599262,0.980292701612495,0.105485232067511,0.0758458297186764
"C1orf127",3.78119013935811,0.311065436874434,0.618119783655015,0.503244589640972,0.614792318589101,0.676632899208878,0.0189873417721519,0.101623497335481
"TARDBP",31.9110974933251,1.68225040466636,0.658555802946713,2.55445384755417,0.0106354528208668,0.0443610515370769,0.181434599156118,0.504895278225307
"AL109811.2",6.74576236559722,1.22925131797495,0.471701247238822,2.60599547949167,0.00916076706526354,0.0407270902174858,0.0337552742616034,0.121452472425332
"SRM",14.4674363304494,1.71281091338342,0.617571096190441,2.77346353148503,0.00554630564763749,0.0305216794985266,0.0970464135021097,0.309332011401661
"EXOSC10",10.2040233238884,1.71900939735641,0.534301187212587,3.21730409457701,0.00129401365228324,0.0149467013236647,0.0527426160337553,0.200396579501797
"AL109811.1",1.59900509520056,-1.18499297657463,0.817389347225861,-1.4497289212251,0.147134127411107,0.220243616864812,0,0.00371793282934688
"EXOSC10-AS1",1.88620856122785,-0.562902428899253,0.743784785448214,-0.756808205696277,0.449164776017852,0.52492201751792,0.00210970464135021,0.00892303879043252
"MTOR",6.50739735976713,1.02448750285256,0.50401320652202,2.03266003667267,0.0420868814346447,0.100948716418247,0.0506329113924051,0.123807163217251
"UBIAD1",7.32301845251082,1.34573770958305,0.539608179555655,2.49391643894504,0.012634228340219,0.0489967245549628,0.0464135021097046,0.155161730078077
"DISP3",2.70247695490051,-0.42187333287376,0.680846481257702,-0.619630628176927,0.535500997339677,0.604749961354606,0.0126582278481013,0.012764902714091
"FBXO2",21.0770548694367,2.80618137542849,0.840163105197478,3.34004356781283,0.000837652477388468,0.0123700700639929,0.0316455696202532,0.507745693394473
"FBXO44",9.88946960890168,2.02584398524958,0.570119784724519,3.55336551989415,0.000380335601190438,0.0089569422971556,0.040084388185654,0.254430536621638
"FBXO6",3.70821599945187,1.52489173448946,0.649735206719553,2.34694336818916,0.0189281314752346,0.0628989646714188,0.00632911392405063,0.0991448754492502
"MAD2L2",8.0507692622433,1.09813854067699,0.592324587362596,1.8539472513991,0.0637467068930432,0.13231602317188,0.0590717299578059,0.201635890444913
"DRAXIN",1.63792689114917,-1.25529557686356,0.896367283548716,-1.4004254727971,0.161385946483259,0.235837898572579,0,0.00136324203742719
"AGTRAP",8.19443982483673,1.8285898572425,0.642779328684031,2.84481746011682,0.00444368805419523,0.0273518035016072,0.0358649789029536,0.216879415045235
"C1orf167",1.73291215638049,-1.73620444289608,0.829805967034728,-2.09230170891675,0.0364115349452006,0.0937400831620692,0.00421940928270042,0.00161110422605032
"MTHFR",10.5450880098024,1.80923833197267,0.562997831276993,3.21357957608638,0.00131091466941343,0.0150445742369459,0.0506329113924051,0.222952038666501
"CLCN6",8.37038627302834,1.28522785167885,0.494586761261473,2.59858927157856,0.00936077016593711,0.0412705318648284,0.0569620253164557,0.14908910645681
"NPPA",2.27179015594652,-1.23737856086972,0.750375882998896,-1.64901163390874,0.0991452513253318,0.16853741446048,0.0126582278481013,0.00545296814970876
"AL021155.5",6.3510547118268,0.597765528213386,0.690407663401858,0.865815314488262,0.386591449495597,0.464862392439313,0.0316455696202532,0.0628330648159623
"KIAA2013",23.7437332693146,1.83311627729594,0.626709547596826,2.92498540085305,0.00344472383363087,0.0240275225124731,0.130801687763713,0.413805923906308
"PLOD1",4.00707171509901,1.26104638957501,0.588695240371172,2.14210393272405,0.0321851195174213,0.0871208395280131,0.0147679324894515,0.0814227289626967
"MFN2",10.0803882363248,1.50805940305706,0.547510807975603,2.75439202494111,0.00588012886955808,0.0314882883337972,0.0611814345991561,0.21886231255422
"MIIP",5.36058517521962,0.570402404593015,0.532185284366896,1.07181168166193,0.283804625129495,0.363993102014842,0.0548523206751055,0.112033709257653
"TNFRSF8",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"TNFRSF1B",2.46446978514226,-1.3428655163289,0.644457254943563,-2.08371541483617,0.0371860612246772,0.0950787480158488,0.0189873417721519,0.0073119345643822
"VPS13D",14.1691889439178,1.41551960718765,0.582874150980736,2.42851669576686,0.0151607270620681,0.0547166720190372,0.0843881856540084,0.260503160242905
"DHRS3",5.66617925421483,0.478098574907381,0.514117540077394,0.929940213351618,0.352402040551533,0.431821866247229,0.0590717299578059,0.0661792043623745
"AC254633.1",1.52124632240554,-1.78443869161736,0.934127838153407,-1.910272468857,0.0560981406297238,NA,0,0.000495724377246251
"C1orf158",2.23193696699601,0.2056806341777,0.705346792845936,0.291602139917329,0.770590839096029,0.813132734964023,0.00421940928270042,0.0527946461767257
"PRDM2",14.154477311653,1.44955665029717,0.558614661442418,2.5949133639891,0.00946147648225501,0.041493538725772,0.0928270042194093,0.286900483331268
"KAZN",2.0519742718877,-0.290817441005313,0.714916084044004,-0.406785422087962,0.684165594581925,0.73829077926146,0.00210970464135021,0.0361878795389763
"TMEM51-AS1",2.95685271554666,-0.467972006834267,0.631839661358118,-0.740649939303235,0.458905719939693,0.534029736340491,0.0126582278481013,0.0442434006692279
"TMEM51",10.0457680167014,1.00165681811413,0.713259832954916,1.40433650099772,0.160218669871153,0.234578628470689,0.0738396624472574,0.171520634527203
"FHAD1",5.95179307408694,0.525871004507766,0.684000111558671,0.768817132660158,0.442001876657066,0.517821179396632,0.0632911392405063,0.100384186392366
"EFHD2",30.9660399223379,2.1555966577624,0.712528287859679,3.02527870751274,0.00248404107704383,0.0204116976317466,0.143459915611814,0.50439955384806
"CTRC",13.6139332550504,-0.483511331213626,1.01854934388453,-0.474705849173315,0.634996648268559,0.694935158052849,0.139240506329114,0.0431280208204238
"CELA2A",4.22198906557162,-0.678919078206769,0.875014317147215,-0.775894822407284,0.437811089949152,0.513843509157606,0.0358649789029536,0.0136324203742719
"CELA2B",3.2441811970588,-0.75983711809711,0.826066165019367,-0.919825977958188,0.357663705659647,0.436712636842124,0.0210970464135021,0.00842731441318627
"CASP9",4.85877630869268,0.790115420138851,0.499531354232419,1.58171336682748,0.113715019841807,0.183898633407983,0.029535864978903,0.0872474903953402
"DNAJC16",11.7085465189935,1.87816129589239,0.547088664666001,3.43301080280837,0.000596918314117078,0.0107711558583925,0.0590717299578059,0.254802329904573
"AGMAT",2.43618470063677,0.00142601700379757,0.644403978964544,0.00221292395818063,0.998234343580616,0.998711324501488,0.0105485232067511,0.0211922171272772
"AL121992.1",1.78839597352118,-0.519913280350235,0.729160637471654,-0.713029823103207,0.475827302845944,0.549887327604003,0.00210970464135021,0.00929483207336721
"DDI2",10.9160168323888,1.32745912762914,0.521699739309351,2.54448876931871,0.010943783089916,0.0451405332113188,0.0717299578059072,0.208699962820672
"PLEKHM2",11.2674773458172,1.72594173477776,0.55322885189396,3.11976088895049,0.00180997899993039,0.0174915725573949,0.0527426160337553,0.248729706283306
"SLC25A34",3.02306581420425,0.915655373042553,0.588279797246701,1.55649637694181,0.119590103526672,0.189984774756953,0.00421940928270042,0.0416408476886851
"FBLIM1",7.46759958305066,0.145448597861546,0.551882180066314,0.263550089339846,0.792126621933821,0.831135727592354,0.0738396624472574,0.0784483826992192
"UQCRHL",2.11853567172062,0.129864686848975,0.648297931335428,0.200316367787055,0.841233162330063,0.872563935815628,0.00421940928270042,0.0190853885239807
"AL450998.2",11.5909667794262,1.70848166397428,0.554706201485317,3.0799757770862,0.00207017430888547,0.0185598500125536,0.0611814345991561,0.240674185153055
"SPEN",28.1529113253411,1.85689110046875,0.652492006564587,2.84584497861576,0.00442937522852077,0.0273142707057789,0.135021097046413,0.448258768124923
